cert_hash,host,port,server_name,depth
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.195,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.195,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.195,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.87,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.87,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.87,443,chi-1.edge.nextdns.io,2
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.224,443,dns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.224,443,dns.controld.dev,1
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.84,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.84,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.84,443,chi-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.90,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.90,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.90,443,chi-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.7,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.7,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.7,443,lax-1.edge.nextdns.io,2
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.137,443,dns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.137,443,dns.controld.dev,1
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.34,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.34,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.34,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.196,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.196,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.196,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.33,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.33,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.33,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.91,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.91,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.91,443,chi-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.154,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.154,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.154,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.37,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.37,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.37,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.35,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.35,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.35,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.44,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.44,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.44,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.250,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.250,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.250,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.254,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.254,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.254,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.239,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.239,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.239,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.198,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.198,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.198,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.179,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.179,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.179,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.89,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.89,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.89,443,chi-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.36,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.36,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.36,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.30,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.30,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.30,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.52,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.52,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.52,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.33,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.33,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.33,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.31,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.31,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.31,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.53,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.53,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.53,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.30,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.30,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.30,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.86,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.86,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.86,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.17,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.17,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.17,443,lax-1.edge.nextdns.io,2
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.145,443,dns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.145,443,dns.controld.dev,1
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.227,443,freedns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.227,443,freedns.controld.dev,1
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.17,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.17,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.17,443,dns.nextdns.io,2
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.45,443,dns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.45,443,dns.controld.dev,1
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.76,443,dns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.76,443,dns.controld.dev,1
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.76,443,freedns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.76,443,freedns.controld.dev,1
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.178,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.178,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.178,443,lax-1.edge.nextdns.io,2
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.141,443,dns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.141,443,dns.controld.dev,1
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.92,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.92,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.92,443,chi-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.19,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.19,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.19,443,chi-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.180,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.180,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.180,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.54,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.54,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.54,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.182,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.182,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.182,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.182,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.182,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.182,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.87,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.87,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.87,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.181,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.181,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.181,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.180,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.180,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.180,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.147,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.147,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.147,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.48,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.48,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.48,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.88,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.88,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.88,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.55,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.55,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.55,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.9,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.9,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.9,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.47,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.47,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.47,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.89,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.89,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.89,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.148,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.148,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.148,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.53,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.53,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.53,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.54,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.54,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.54,443,lax-1.edge.nextdns.io,2
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.47,443,freedns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.47,443,freedns.controld.dev,1
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.148,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.148,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.148,443,lax-1.edge.nextdns.io,2
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.245,443,freedns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.245,443,freedns.controld.dev,1
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.205,443,dns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.205,443,dns.controld.dev,1
f6ab9ae39c1ee37699a7eb4d629983afdef444e3991d078ac9df5f9de2536a74,176.125.239.205,443,freedns.controld.dev,0
67add1166b020ae61b8f5fc96813c04c2aa589960796865572a3c7e737613dfd,176.125.239.205,443,freedns.controld.dev,1
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.183,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.183,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.183,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.200,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.200,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.200,443,chi-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.225,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.225,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.225,443,chi-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.56,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.56,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.56,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.39,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.39,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.39,443,lax-1.edge.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.214.38,443,lax-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.214.38,443,lax-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.214.38,443,lax-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.149,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.149,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.149,443,dns.nextdns.io,2
2037edf597b61a2ffd1980b07891d36335d2de4cb776e1f4a365f2ca77e30184,23.247.213.20,443,chi-1.edge.nextdns.io,0
46494e30379059df18be52124305e606fc59070e5b21076ce113954b60517cda,23.247.213.20,443,chi-1.edge.nextdns.io,1
8b05b68cc659e5ed0fcb38f2c942fbfd200e6f2ff9f85d63c6994ef5e0b02701,23.247.213.20,443,chi-1.edge.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.39,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.39,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.39,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.3,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.3,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.3,443,dns.nextdns.io,2
605d6f86232a8e24b7d51a9b75cb242b5524e8043cc5cf11437f7d5e5dbed14d,23.247.214.38,443,dns.nextdns.io,0
5dd661d3cb33b5005cbed045a223ddc4445aaa41d1acb5df700884cad9ba4195,23.247.214.38,443,dns.nextdns.io,1
a6cf64dbb4c8d5fd19ce48896068db03b533a8d1336c6256a87d00cbb3def3ea,23.247.214.38,443,dns.nextdns.io,2
